id,text,text_clean,label_inset_lexicon,label_manual,catatan
7159,swasembada beras kok harganya mahal,swasembada beras kok harga mahal,Positif,Netral,
3109,makin sini makin aneh ni orang,makin makin aneh,Netral,Netral,
4549,pak wowo mau bohongin siapa orang desa skarang udah pada pintar butuh hp dan internet ini jaringannya apa murni dari satelit yang diterbangkan pemerintah indonesia banyak satelit di luar angkasa yang kita pakai untuk internetan itu milik swasta yang dikelola boss dari luar negri membiayai boss di luar negri pakai apa dollar mendatangkan teknologi seperti chip otak hp dan komputer dari mana luar negeri kalo barang yang kita pakai sekarang dari luar negri semua lisensi dan hak ciptanya ya jangan harap bisa mandiri sekarang saja saya pakai youtube dari amerika emang indonesia sudah gagah seperti china yang punya youtube sendiri namanya blibli atau apalah itu punya whatsapp sendiri wa juga punya mark zuckerberg dari amerika,bapak prabowo mau bohongin desa sekarang pintar butuh hp internet jaring murni satelit terbang perintah indonesia satelit luar angkasa pakai internetan milik swasta kelola bos luar negeri biaya bos luar negeri pakai dollar datang teknologi chip otak hp komputer mana luar negeri barang pakai sekarang luar negeri lisensi hak cipta jangan harap mandiri sekarang saja pakai youtube amerika memang indonesia gagah china punya youtube sendiri nama blibli apa punya whatsapp sendiri wa punya mark zuckerberg amerika,Negatif,Negatif,
5424,kasih paham dek,kasih paham dek,Netral,Netral,
2050,ucapan tak bermutu disambut tepuk tangan para penjilat,ucap tak mutu sambut tepuk tangan para jilat,Positif,Negatif,
9209,aduhhhh kek mana ini wehh salah pilih aku rupanya,aduhhhh kayak mana wehh salah pilih rupa,Negatif,Negatif,
8816,"maaf yaaa kl presiden aku oon, kl pinter indonesia maju🥰",maaf presiden oon pintar indonesia maju,Negatif,Negatif,
10087,kata bapaknya aja bener,kata bapak saja benar,Negatif,Positif,
263,kalau bodoh ya tetap bodoh,bodoh tetap bodoh,Positif,Negatif,
4062,kacau kacau,kacau kacau,Netral,Negatif,
5535,paling di jogetin doang ama dia tuh,paling joget doang sama tuh,Positif,Netral,
6617,berharap ini hanya hoax yang di buat pake ai tapi ini nyata,harap hanya hoax buat pakai ai nyata,Negatif,Netral,
8121,prabowo ternyata tolol bodoh yaaa pantesan dari dulu nyalin gak jadi jadi eeh giliran jadi begini ngomong nya aja ngacoo,prabowo nyata tolol bodoh pantesan dulu nyalin tidak eeh gilir begini omong saja ngacoo,Negatif,Negatif,
8156,tutup aja mbg pak,tutup saja mbak bapak,Negatif,Netral,
1803,yg terdampak itu bukan orang desa tp para traider yg suka taruhan saham pake dolar,dampak bukan desa para traider suka taruh saham pakai dolar,Positif,Netral,
4737,nilai sepertinya ketinggian,nilai seperti tinggi,Positif,Netral,
2386,omongannya kalah ama kentutkentut aja kl mau keluar otak mikir dllah ini,omong kalah sama kentutkentut saja mau keluar otak mikir dllah,Negatif,Negatif,
6695,sederhana sekali pemikiranmu wo,sederhana sekali pikir wo,Negatif,Negatif,
5760,wah kalau gw jadi presiden udh mengundurkan diri masa anak sd aja lebih paham dari pada pemimpin negerinya,presiden undur diri masa anak sd saja lebih paham pimpin negeri,Negatif,Negatif,
1960,hidup rupiah,hidup rupiah,Negatif,Netral,
2977,buk ti pemerintah g mau mikir artinya orang desa bodohpadahal sekarang pimtar pak contoh kecil alat kesehatan mahal obat mahal lama kelamaan sekamg belum naik karena stok lama ini contoh kecil pak,buk ti perintah tidak mau mikir arti desa bodohpadahal sekarang pimtar bapak contoh kecil alat sehat mahal obat mahal lama lama sekamg belum naik stok lama contoh kecil bapak,Negatif,Negatif,
8681,"alhamdulillah bang kalau abang bersyukur. petani sawit/karet emang diuntungkan rupiah lemah, tapi umkm & pembeli barang impor bebannya nambah. semoga stabilitasnya terjaga biar semua sektor aman",alhamdulillah abang abang syukur tani sawitkaret memang untung rupiah lemah umkm beli barang impor beban tambah moga stabilitas jaga biar sektor aman,Negatif,Positif,
1844,yg milih dia lebih tolol sih,pilih lebih tolol,Negatif,Negatif,
1735,pa presiden punya kami rakyat di desa sangat tetsinggung klu pa prediden pidato seperti itu,presiden punya rakyat desa sangat tetsinggung prediden pidato,Netral,Negatif,
2912,punya pemimpin kaya gini indonesia sedang menuju kehancuran brsemakin lama dia duduk singgahsana presiden akan semakin parah menderitanya rakyat indonesia,punya pimpin kayak begini indonesia tuju hancur brsemakin lama duduk singgahsana presiden makin parah derita rakyat indonesia,Negatif,Negatif,
8339,nenek wo wo hrs belajar dgn pemimpin negara lainbrjgn pintar jualan saja create sesuatu kemajuan seperti ibrahim traora,nenek wo wo harus ajar pimpin negara lainbrjgn pintar jual saja create sesuatu maju ibrahim traora,Negatif,Netral,
1987,saya mencari rocky gering dri kemarinquotko ngk ad suaranya yacoba jokowi pada eranya ngomong ginian,cari rocky gering kemarinquotko tidak suara yacoba jokowi era omong begini,Negatif,Netral,
9562,"nyalahin gmna ,emng fakta kan?? rakyat desa ga pake dollar , jdi kalau mau nyalahin salahin org kaya tu bawa harga ke luar negri yang buat ekonomi turun dan mata uang rupiah turun",salah bagaimana memang fakta rakyat desa tidak pakai dollar mau salah salah kayak bawa harga luar negeri buat ekonomi turun mata uang rupiah turun,Negatif,Positif,
6547,pemikiran macam apa ini dawg,pikir macam dawg,Negatif,Negatif,
7099,hebat amazing bangking brbrbrare you serius,hebat amazing bangking brbrbrare you serius,Negatif,Positif,
2812,orang kaya gak ngaruh malah untung kalau dolar mahalyg pusing rakyat harga naik pak omon omon,kayak tidak ngaruh malah untung dolar mahalyg pusing rakyat harga naik bapak omon omon,Negatif,Negatif,
660,prediksi saya dolar nanti tembus di anggka ribu,prediksi dolar nanti tembus anggka ribu,Netral,Netral,
9987,"ini orang pemikirannya gimana sih
dollar naik ekonomi semangkin mencekik
bahan pokok mahal, apa² mahal wo
tolong tengok kepasar, pak prabowo blusukan kepasar biar tau harga sembako",pikir bagaimana dollar naik ekonomi semangkin cekik bahan pokok mahal mahal wo tolong tengok pasar bapak prabowo blusukan pasar biar tau harga sembako,Negatif,Negatif,
2512,mcm skali presiden indo lg bijak rakyat nya,macam sekali presiden indonesia bijak rakyat,Negatif,Netral,
4283,minyak goreng naik pak semua nya naik ganti aja mentri perdagangan tdk mampu jd mentri perdagangan,minyak goreng naik bapak naik ganti saja tri dagang tidak mampu tri dagang,Negatif,Negatif,
9340,lah emng gitu presiden pilihan elu,memang presiden pilih,Netral,Netral,
8801,bisa kak...tidur aj dulu..,kaktidur saja dulu,Negatif,Netral,
6288,aseli pengen gua gaplokin satu satu yang milih ini orang,aseli pengin gua gaplokin satu satu pilih,Negatif,Negatif,
1931,semoga alloh cacatkan pipi bowoaminnnn,moga allah cacat pipi bowoaminnnn,Netral,Netral,
7126,menteri perdagangan,menteri dagang,Netral,Netral,
198,assalamualaikum saya sih gak heran mulut presiden kayak gini ngomongnya menterinya aja ngomongnya juga sama ngelanturnya masih ingat tanggapan menteri di kala terjadinya kecelakaan kereta api bawahan itu cerminan atasan saya heran apakah presiden prabowo ini sekolah katanya suka baca buku buku apa yang dia baca sampai ia ngomong begitu kayak kurang pendidikan anak sd aja tau tentang dampak jatuhnya rupiah klu negara masih ekspor impor dan belum melunasi utang jangan bertindak bodoh dengan mengatakan itu makin banyak bicara pidato makin kelihatan kualitas diri dia,tidak heran mulut presiden kayak begini omong menteri saja omong sama ngelanturnya masih ingat tanggap menteri kala jadi celaka kereta api bawah cermin atas heran apakah presiden prabowo sekolah kata suka baca buku buku baca sampai ia omong kayak kurang didik anak sd saja tau tentang dampak jatuh rupiah negara masih ekspor impor belum lunas utang jangan tindak bodoh kata makin bicara pidato makin lihat kualitas diri,Negatif,Negatif,
7778,prabowo kontolllll presiden paling plenger dongo dan tolol,prabowo kontolllll presiden paling plenger dongo tolol,Negatif,Negatif,
2932,masih lama,masih lama,Negatif,Netral,
8005,sedih punya presiden kayak gini nggak ngerti bagaimana susahnya rakyat saat ini apalagi kalau dolar naik harga pasti ikut naik karna ada yg impor sedangkan hasil perkebunan nggak naik,sedih punya presiden kayak begini tidak erti bagaimana susah rakyat saat apalagi dolar naik harga pasti naik impor sedang hasil kebun tidak naik,Positif,Negatif,
2328,waktunya dedolarisasi,waktu dedolarisasi,Netral,Netral,
4390,fenomena pemimpin yang bodoh atau tidak berkompeten adalah salah satu tanda kiamat kecil sugra hal ini dijelaskan dalam berbagai riwayat mengenai akhir zamanbrbrlandasan hadis brrasulullah saw pernah bersabda yang artinyabrquotsesungguhnya akan datang kepada manusia tahuntahun yang penuh dengan tipu daya saat itu pendusta dipercaya dan orang jujur dianggap pendusta pengkhianat diberikan amanah dan orang amanah dikhianati dan saat itu orangorang ruwaibidhah berbicaraquotbrsahabat bertanya quotapa itu ruwaibidhah ya rasulullahquot beliau menjawab quotorang bodoh yang mengurusi urusan orang banyakquot hr ibnu majah,fenomena pimpin bodoh tidak kompeten salah satu tanda kiamat kecil sugra hal jelas dalam bagai riwayat kena akhir zamanbrbrlandasan hadis brrasulullah saw sabda artinyabrquotsesungguhnya datang kepada manusia tahuntahun penuh tipu daya saat dusta percaya jujur anggap dusta khianat beri amanah amanah khianat saat orangorang ruwaibidhah berbicaraquotbrsahabat tanya quotapa ruwaibidhah rasulullahquot beliau jawab quotorang bodoh urus urus banyakquot hari ibnu majah,Negatif,Negatif,
8959,"padahal orang desa pakai lpg, lpg nya import trrgantung harga dolar",desa pakai lpg lpg import trrgantung harga dolar,Positif,Netral,
4219,di jajah secara halus kok nggk paham,jajah cara halus kok tidak paham,Negatif,Negatif,
203,mundur aj pak repot jadinya klo presiden begini gampang banget dikibulin bawahanlagian itu siapa penjilat d belakang,mundur saja bapak repot jadi presiden begini gampang banget dikibulin bawahanlagian jilat belakang,Negatif,Negatif,
3511,kami di desadesa memang tidak pakai dolar pak prabowo yang terhormat tapi dampaknya bahan pokok naik,desadesa memang tidak pakai dolar bapak prabowo hormat dampak bahan pokok naik,Negatif,Netral,
4932,otw ke ribubrini orang kok bisa jadi presidenbrbicara nya ngawurbrbrapa mungkin karena sudah lansia,otw ribubrini kok presidenbrbicara ngawurbrbrapa mungkin lansia,Netral,Negatif,
5536,mantap dek,mantap dek,Positif,Positif,
9926,statemen macam apa ini kisanak?,statemen macam kisanak,Netral,Netral,
5792,sekelas presiden dikritik anak sd dmn harga dirimu wowo wkkkkk,kelas presiden kritik anak sd mana harga diri prabowo wkkkkk,Negatif,Negatif,
1708,rakyat bisa apa ngeliat presidennya dongo cuma bisa ketawa aj udh cape sdh rusak negeri ini,rakyat lihat presiden dongo cuma ketawa saja capek rusak negeri,Negatif,Negatif,
5173,si bowo gemoy harus melihat ini,bowo gemoy harus lihat,Negatif,Netral,
5250,orang desa gk pake dolar tapi makanan di warung sekarang makin mahal,desa tidak pakai dolar makan warung sekarang makin mahal,Positif,Netral,
6529,jauh dari harapan tni amp polri semakin timpang sayang nya bpk ku tdk tauuu hanya dpt laporan sll baik saja,jauh harap tni makin timpang sayang bpk tidak tau hanya dapat lapor selalu baik saja,Negatif,Netral,
10139,"pak kami di sumatra yang terkena korban banjir masih sedikit peluang pekerjaan, program mbg yang bapak jalankan cuma orang dalam keterima kerja, gimana nasip kami seorang ibu yang kepingin punya penghasilan sendiri, dengan harga sembako naik melunjak hingga semua mahal",bapak sumatra kena korban banjir masih sedikit peluang kerja program mbak bapak jalan cuma dalam terima kerja bagaimana nasip orang ibu pengin punya hasil sendiri harga sembako naik melunjak hingga mahal,Netral,Netral,
5856,klo yg ngomong yg dewasa bisa di cidukadek ini mewakili kita smua krn msh di bawah umurdan pemerintah pun akan malu klo merespon adek ini,omong dewasa cidukadek wakil masih bawah umurdan perintah malu merespon adek,Negatif,Negatif,
8165,makan mbg dulu gih pak biar makin cerdas klo omong kosong,makan mbak dulu gih bapak biar makin cerdas omong kosong,Negatif,Negatif,
855,sekali naik susah turun sudah prilaku pasar,sekali naik susah turun prilaku pasar,Negatif,Netral,
4738,negara salah urus,negara salah urus,Negatif,Negatif,
699,kalo pejabat dan pemangku kekuasaan gajih nya jt disamakan kaya gaji pns dan koruptor dihukum mati saya yakin rupiah akan rp ke dollar,jabat mang kuasa gajih juta sama kayak gaji pns koruptor hukum mati yakin rupiah rp dollar,Negatif,Positif,
3697,investor asing semakin di atas angin jika rupiah semakin melemah pa pres brindonesia pun akan di kuasai di injak injakpihak asing ya ga pa tolong di pikirkan sampai situ pak presiden ku tercinta,investor asing makin atas angin rupiah makin lemah pres brindonesia kuasa injak injakpihak asing tidak tolong pikir sampai bapak presiden cinta,Negatif,Negatif,
1637,lupa lagi dia meremehkan orang desa,lupa remeh desa,Negatif,Netral,
7281,mau ketawa takut disiram,mau ketawa takut siram,Netral,Netral,
7555,yg jelas presiden nya udah tua jadidi tambah lagi matematika nya jeblokbrmknya tolol serta penghianat,jelas presiden tua jadidi tambah matematika jeblokbrmknya tolol serta penghianat,Negatif,Negatif,
3582,presiden bobrok paling bobrok selama memimpin indo,presiden bobrok paling bobrok lama pimpin indonesia,Negatif,Negatif,
1292,definisi bodoh dan keras kepala,definisi bodoh keras kepala,Positif,Negatif,
6586,memang orang desa gak pake dolar tapi harga harga pada naik lol,memang desa tidak pakai dolar harga harga naik,Positif,Netral,
1854,barang impor mahal gak laku saatnya barang lokal merdeka,barang impor mahal tidak laku saat barang lokal merdeka,Netral,Positif,
5233,otw presiden selanjutnya,otw presiden lanjut,Negatif,Netral,
3764,kok agak,kok agak,Netral,Netral,
3305,wook wok,wook wok,Netral,Netral,
1496,omong kosong doang bapak eee,omong kosong doang bapak eee,Negatif,Negatif,
7995,itulah kalo suara gak diimbangi akal blunder semua asal ceplasceplos apa jangan buat program ini itu keluar begitu aja g ada pikir panjang jangka kedepannya bagaimanabrsekelas presiden koq begitu sama bawahannya,itu suara tidak imbang akal blunder asal ceplasceplos jangan buat program keluar saja tidak pikir panjang jangka depan bagaimanabrsekelas presiden kok sama bawah,Positif,Negatif,
1999,hidup pak prabowo,hidup bapak prabowo,Negatif,Positif,
664,setiap hal negatif dengan indonesia jawabannya selalu sombong angkuh gak mau hadapin masalah melainkan bodoh bodohin rakyat masalah sudah jelas kasih solusi jangan bilang gak masalah terus jangan sombong,tiap hal negatif indonesia jawab selalu sombong angkuh tidak mau hadap masalah bodoh bodohin rakyat masalah jelas kasih solusi jangan bilang tidak masalah terus jangan sombong,Negatif,Negatif,
3749,presiden katanya orang pintar tapi bahasanya seperti gak lulus sd,presiden kata pintar bahasa tidak lulus sd,Negatif,Negatif,
4414,tenang kawan mungkin maksud prabowo dollar monopoli mainan anak,tenang kawan mungkin maksud prabowo dollar monopoli main anak,Negatif,Positif,
5531,bulak balik keluar negeri cuma jual negara doang,bulak balik keluar negeri cuma jual negara doang,Negatif,Netral,
5576,loloko cerdas anak inimungkin dampak,loloko cerdas anak inimungkin dampak,Negatif,Netral,
8902,nyesel bgt pilih dia,sesal banget pilih,Negatif,Negatif,
7527,presiden otaknya otak kambeng,presiden otak otak kambeng,Negatif,Negatif,
9475,"laah gimana mo mikir beliau mang sudah lahir jadi orang kaya jadi nggak pernah merasakan yg nama nya susah, mo sembako mahal nggak ngaruh d kehidupan nya, apa lagi sekarang jadi presiden semua kebutuhan nya d jamin negara",laah bagaimana mau mikir beliau memang lahir kayak tidak rasa nama susah mau sembako mahal tidak ngaruh hidup sekarang presiden butuh jamin negara,Negatif,Negatif,
5865,sekarang bbm naik makan tuh orang desa gak pakai dolar,sekarang bbm naik makan tuh desa tidak pakai dolar,Netral,Negatif,
6777,judulnya lucu menunjukkan keprihatinan menunjukkan ketololan,judul lucu tunjuk prihatin tunjuk tolol,Negatif,Negatif,
1307,nah ini benar yang bikin krisis itu faktor hype nya di masyarakat,benar krisis faktor hype masyarakat,Negatif,Positif,
7393,gak pake dollar tapi efeknya barang barang naik ngomong seenaknya,tidak pakai dollar efek barang barang naik omong enak,Negatif,Negatif,
5593,anak sd lebih pintar daripada presiden kualitas individu memang beda,anak sd lebih pintar daripada presiden kualitas individu memang beda,Netral,Positif,
